COD_CURSO;CURSO;CURRICULO;COD_DISCIPLINA;DISCIPLINA;TIPO
13309150;HISTÓRIA (BAC) - D;1986;1305027;INTRODUCAO A SOCIOLOGIA;Optativa
13309150;HISTÓRIA (BAC) - D;1986;1306018;INTRODUÇÃO AO ESTUDO DA HISTÓRIA;Obrigatoria
13309150;HISTÓRIA (BAC) - D;1986;1304060;JUDO - FEM;Optativa
13309150;HISTÓRIA (BAC) - D;1986;1304056;JUDO - MASC;Optativa
13309150;HISTÓRIA (BAC) - D;1986;1307045;LINGUA PORTUGUESA;Complementar
13309150;HISTÓRIA (BAC) - D;1986;1306021;MÉTODOS E TÉC. PESQUISA EM HISTÓRIA I;Complementar
13309150;HISTÓRIA (BAC) - D;1986;1306022;MÉTODOS E TÉC. PESQUISA EM HISTÓRIA II;Complementar
13309150;HISTÓRIA (BAC) - D;1986;1306041;MÉTODOS E TÉC. QUANTITATIVAS EM HISTÓRIA;Complementar
13309150;HISTÓRIA (BAC) - D;1986;1304023;NATACAO - FEM;Optativa
13309150;HISTÓRIA (BAC) - D;1986;1304011;NATACAO - MASC;Optativa
13309150;HISTÓRIA (BAC) - D;1986;1306040;PALEOGRAFIA;Complementar
13309150;HISTÓRIA (BAC) - D;1986;1305018;PARTIDOS POLITICOS;Optativa
13309150;HISTÓRIA (BAC) - D;1986;1306001;PRÉ-HISTÓRIA;Obrigatoria
13309150;HISTÓRIA (BAC) - D;1986;1304019;PSIC EDUCACIONAL/APRENDIZAGEM;Optativa
13309150;HISTÓRIA (BAC) - D;1986;1304058;PSICOLOGIA EDUCAC/ADOLESCENCIA;Optativa
13309150;HISTÓRIA (BAC) - D;1986;1304016;PSICOLOGIA SOCIAL;Optativa
13309150;HISTÓRIA (BAC) - D;1986;1305032;SOCIOLOGIA DO DESENVOLVIMENTO;Optativa
13309150;HISTÓRIA (BAC) - D;1986;1306066;TEH (HIST. SOCIAL E HIST. CULTURAL);Complementar
13309150;HISTÓRIA (BAC) - D;1986;1306075;TEH (HISTÓRIA DA ÁFRICA);Complementar
13309150;HISTÓRIA (BAC) - D;1986;1306302;TEH (HISTÓRIA DAS RELIGIÕES NO BRASIL);Complementar
13309150;HISTÓRIA (BAC) - D;1986;1306065;",TEH (HISTÓRIA,, MEMÓRIA,, BIOGRAFIA),";Optativa
13309150;HISTÓRIA (BAC) - D;1986;1306061;TEH (O IMAGINARIO DA CIDADE MODERNA);Complementar
13309150;HISTÓRIA (BAC) - D;1986;1306054;TEH(A ESC NUMA P. COMPARATIVA);Complementar
13309150;HISTÓRIA (BAC) - D;1986;1306062;",TEH(CURRICULO,, HISTORICO E ENSINO),";Complementar
13309150;HISTÓRIA (BAC) - D;1986;1306074;TEH(HIST.E NAT.-PERS.E CAM. DA HIST.AMB);Complementar
13309150;HISTÓRIA (BAC) - D;1986;1306318;TEH(IMP E CONF URBANOS NO BRASIL CONTEMP;Optativa
13309150;HISTÓRIA (BAC) - D;1986;1306071;TEH(METOD HIST E GEOG P/ENS FUNDAMENTAL);Complementar
13309150;HISTÓRIA (BAC) - D;1986;1306051;TEH(O NASC. CONTRACULTURA EUA);Complementar
13309150;HISTÓRIA (BAC) - D;1986;1306070;TEH(ROMA SOCIED E CULTURA EPOCA IMPERIAL;Complementar
13309150;HISTÓRIA (BAC) - D;1986;1306019;TEORIA DA HISTÓRIA;Obrigatoria
13309150;HISTÓRIA (BAC) - D;1986;1305180;TEORIA DO CONHECIMENTO;Optativa
13309150;HISTÓRIA (BAC) - D;1986;1303075;TEORIA DO DESENVOLVIMENTO ECONOMICO;Optativa
13309150;HISTÓRIA (BAC) - D;1986;1305016;TEORIA POLITICA I;Optativa
13309150;HISTÓRIA (BAC) - D;1986;1305187;TEORIA SOCIOLOGICA I;Optativa
13309150;HISTÓRIA (BAC) - D;1986;1305049;TEORIA SOCIOLOGICA II;Optativa
13309150;HISTÓRIA (BAC) - D;1986;1304012;VOLEIBOL - MASC/FEM;Optativa
13309150;HISTÓRIA (BAC) - D;1986;1304128;VOLEIBOL - MASC/FEM;Optativa
13309150;HISTÓRIA (BAC) - D;1986;1304024;VOLEIBOL - MAS/FEM;Optativa
13309150;HISTÓRIA (BAC) - D;1986;1304127;VOLEIBOL - MAS/FEM;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304027;ATLETISMO - MASC;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304122;BASQUETE   MASC/FEM;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304025;BASQUETEBOL - FEM;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304013;BASQUETEBOL - MASC;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1306036;CIVILIZAÇÃO IBÉRICA;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1305107;CULTURA BRASILEIRA;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1306060;CULTURA BRASILEIRA;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1303012;ECONOMIA BRASILEIRA;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1303015;ECONOMIA REGIONAL;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304009;EDUCAÇÃO FÍSICA;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1306037;ELABORAÇÃO DE MONOGRAFIA;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1305188;ESTRUT CLASSES E ESTRAT SOCIAL;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304001;FILOSOFIA DA EDUCAÇÃO;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1307009;FRANCES;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1304172;FUTEBOL MASCULINO;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304055;FUTSAL;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304123;FUTSAL - FEM;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1306047;GEOGRAFIA ECONOMICA;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1308001;GEOGRAFIA ECONOMICA;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1308046;GEOGRAFIA HUMANA;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1308020;GEOGRAFIA REGIONAL DO BRASIL;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304022;GINASTICA - FEM;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304010;GINASTICA - MASC;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304117;GINASTICA MASC/FEM;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304026;HANDEBOL - FEM;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1306032;HIST DA AGRICULTURA BRASILEIRA;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1306029;HIST DO PENS POL E SOC  GERAL;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306030;HIST DO PENS POL E SOC BRASIL;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306031;HIST DOS MOV SOCIAIS NO BRASIL;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1306003;HISTÓRIA ANTIGA OCIDENTAL;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306002;HISTÓRIA ANTIGA ORIENTAL;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306008;HISTÓRIA CONTEMPORÂNEA I;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306009;HISTÓRIA CONTEMPORÂNEA II;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306010;HISTÓRIA CONTEMPORÂNEA III;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306015;HISTÓRIA DA AMÉRICA I;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306016;HISTÓRIA DA AMÉRICA II;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306017;HISTÓRIA DA AMÉRICA III;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306053;HISTÓRIA DA ARTE;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1306042;HISTÓRIA DA ARTE NO BRASIL;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304006;HISTÓRIA DA EDUCAÇÃO I (GERAL);Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304069;HISTÓRIA DA EDUCAÇÃO II (BRAS);Optativa
13309250;HISTÓRIA (BAC) - N;1986;1306025;HISTÓRIA DA PARAÍBA I;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306026;HISTÓRIA DA PARAÍBA II;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1105040;HISTÓRIA DA TECNOLOGIA I;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1105041;HISTÓRIA DA TECNOLOGIA II;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1303074;HISTÓRIA DAS IDEIAS ECONÔMICAS;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306039;HISTÓRIA DE CAMPINA GRANDE;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1306011;HISTÓRIA DO BRASIL I;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306012;HISTÓRIA DO BRASIL II;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306013;HISTÓRIA DO BRASIL III;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306014;HISTÓRIA DO BRASIL IV;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306024;HISTÓRIA DO NORDESTE;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306028;HISTÓRIA ECONÔMICA DO BRASIL;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306027;HISTÓRIA ECONÔMICA GERAL;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306005;HISTÓRIA MEDIEVAL OCIDENTAL;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306004;HISTÓRIA MEDIEVAL ORIENTAL;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306007;HISTÓRIA MODERNA OCIDENTAL;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306006;HISTÓRIA MODERNA ORIENTAL;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1306020;HISTORIOGRAFIA BRASILEIRA;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1307011;INGLES;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1305001;INTRODUCAO A ANTROPOLOGIA;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1303036;INTRODUCAO A ECONOMIA POLITICA;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1305184;INTRODUCAO A POLITICA;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304015;INTRODUCAO A PSICOLOGIA;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1305027;INTRODUCAO A SOCIOLOGIA;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1306018;INTRODUÇÃO AO ESTUDO DA HISTÓRIA;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1304060;JUDO - FEM;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304173;JUDO - MASC/FEM;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304207;LIBRAS;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1307045;LINGUA PORTUGUESA;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1305024;MATRICULA INSTITUCIONAL;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1306021;MÉTODOS E TÉC. PESQUISA EM HISTÓRIA I;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306022;MÉTODOS E TÉC. PESQUISA EM HISTÓRIA II;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306041;MÉTODOS E TÉC. QUANTITATIVAS EM HISTÓRIA;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306040;PALEOGRAFIA;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1305018;PARTIDOS POLITICOS;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1306001;PRÉ-HISTÓRIA;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1304019;PSIC EDUCACIONAL/APRENDIZAGEM;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304058;PSICOLOGIA EDUCAC/ADOLESCENCIA;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304016;PSICOLOGIA SOCIAL;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304113;SOCIOLOGIA DA EDUCAÇÃO;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1305032;SOCIOLOGIA DO DESENVOLVIMENTO;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1306068;",TEH (HIST. ORAL,, MEMÓRIA E IDENTIDADE),";Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306066;TEH (HIST. SOCIAL E HIST. CULTURAL);Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306075;TEH (HISTÓRIA DA ÁFRICA);Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306302;TEH (HISTÓRIA DAS RELIGIÕES NO BRASIL);Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306065;",TEH (HISTÓRIA,, MEMÓRIA,, BIOGRAFIA),";Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306056;TEH (INT. ESTUDO DA INFORMÁTICA);Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306069;TEH (MÉTODOS EM HISTÓRIA);Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306061;TEH (O IMAGINARIO DA CIDADE MODERNA);Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306052;TEH (POLÍTICA DA EDUCAÇÃO);Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306059;TEH (TEORIA E MET. NO ENS. DE HISTÓRIA);Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306067;TEH (ULC NO ENS. E NA PESQ. EM HISTÓRIA);Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306054;TEH(A ESC NUMA P. COMPARATIVA);Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306297;TEH(AS CAPTURAS DO VOO DAS EMOÇ NA PESQ);Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306062;",TEH(CURRICULO,, HISTORICO E ENSINO),";Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306072;TEH(EST POS-COL DAS IDENT ETNICO-RACIAIS;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306084;",TEH(HIST E MEM:ESC DE SI,,SUBJ E PRAT EDU,";Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306074;TEH(HIST.E NAT.-PERS.E CAM. DA HIST.AMB);Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306049;TEH(HISTORIOG INGLESA CONTEMP);Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306076;TEH(IMAG DA FORM TERR DO ESPA BRASILEIRO;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306063;TEH(IMAGINARIOS MITOS E MITOLOGIAS POLIT;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306318;TEH(IMP E CONF URBANOS NO BRASIL CONTEMP;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1306071;TEH(METOD HIST E GEOG P/ENS FUNDAMENTAL);Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306058;TEH(MODERNIDADE BRASILEIRA-ANOS 50);Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306051;TEH(O NASC. CONTRACULTURA EUA);Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306073;TEH(ROMA AUGUSTANA - REPRES DO POLÍTICO);Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306070;TEH(ROMA SOCIED E CULTURA EPOCA IMPERIAL;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306050;TEH(TEOR.E MET.EM H.DOS COST.);Complementar
13309250;HISTÓRIA (BAC) - N;1986;1306019;TEORIA DA HISTÓRIA;Obrigatoria
13309250;HISTÓRIA (BAC) - N;1986;1305180;TEORIA DO CONHECIMENTO;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1303075;TEORIA DO DESENVOLVIMENTO ECONOMICO;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1305016;TEORIA POLITICA I;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1305028;TEORIA SOCIOLOGICA I;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1305187;TEORIA SOCIOLOGICA I;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1305049;TEORIA SOCIOLOGICA II;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1306048;TÓPICOS ESPECIAIS EM HISTÓRIA;Complementar
13309250;HISTÓRIA (BAC) - N;1986;1304012;VOLEIBOL - MASC/FEM;Optativa
13309250;HISTÓRIA (BAC) - N;1986;1304024;VOLEIBOL - MAS/FEM;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304027;ATLETISMO - MASC;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304122;BASQUETE   MASC/FEM;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304025;BASQUETEBOL - FEM;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304013;BASQUETEBOL - MASC;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1306036;CIVILIZAÇÃO IBÉRICA;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1305107;CULTURA BRASILEIRA;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304063;DIDATICA;Complementar
13309110;HISTÓRIA (LIC) - D;1986;1303012;ECONOMIA BRASILEIRA;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304009;EDUCAÇÃO FÍSICA;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304087;ESTRUT FUNC ENS I-II GRAUS;Complementar
13309110;HISTÓRIA (LIC) - D;1986;1304001;FILOSOFIA DA EDUCAÇÃO;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1307009;FRANCES;Complementar
13309110;HISTÓRIA (LIC) - D;1986;1304059;FUTEBOL DE CAMPO;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304172;FUTEBOL MASCULINO;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304055;FUTSAL;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304123;FUTSAL - FEM;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1308001;GEOGRAFIA ECONOMICA;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1308046;GEOGRAFIA HUMANA;Complementar
13309110;HISTÓRIA (LIC) - D;1986;1308020;GEOGRAFIA REGIONAL DO BRASIL;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304022;GINASTICA - FEM;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304010;GINASTICA - MASC;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304026;HANDEBOL - FEM;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1306032;HIST DA AGRICULTURA BRASILEIRA;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1306029;HIST DO PENS POL E SOC  GERAL;Complementar
13309110;HISTÓRIA (LIC) - D;1986;1306030;HIST DO PENS POL E SOC BRASIL;Complementar
13309110;HISTÓRIA (LIC) - D;1986;1306031;HIST DOS MOV SOCIAIS NO BRASIL;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1306003;HISTÓRIA ANTIGA OCIDENTAL;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306002;HISTÓRIA ANTIGA ORIENTAL;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306008;HISTÓRIA CONTEMPORÂNEA I;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306009;HISTÓRIA CONTEMPORÂNEA II;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306010;HISTÓRIA CONTEMPORÂNEA III;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306015;HISTÓRIA DA AMÉRICA I;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306016;HISTÓRIA DA AMÉRICA II;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306017;HISTÓRIA DA AMÉRICA III;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306053;HISTÓRIA DA ARTE;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1306042;HISTÓRIA DA ARTE NO BRASIL;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304006;HISTÓRIA DA EDUCAÇÃO I (GERAL);Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304069;HISTÓRIA DA EDUCAÇÃO II (BRAS);Optativa
13309110;HISTÓRIA (LIC) - D;1986;1306025;HISTÓRIA DA PARAÍBA I;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306026;HISTÓRIA DA PARAÍBA II;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1105040;HISTÓRIA DA TECNOLOGIA I;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1105041;HISTÓRIA DA TECNOLOGIA II;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1306039;HISTÓRIA DE CAMPINA GRANDE;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1306011;HISTÓRIA DO BRASIL I;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306012;HISTÓRIA DO BRASIL II;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306013;HISTÓRIA DO BRASIL III;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306014;HISTÓRIA DO BRASIL IV;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306024;HISTÓRIA DO NORDESTE;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306028;HISTÓRIA ECONÔMICA DO BRASIL;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306027;HISTÓRIA ECONÔMICA GERAL;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306005;HISTÓRIA MEDIEVAL OCIDENTAL;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306004;HISTÓRIA MEDIEVAL ORIENTAL;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306007;HISTÓRIA MODERNA OCIDENTAL;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306006;HISTÓRIA MODERNA ORIENTAL;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1306020;HISTORIOGRAFIA BRASILEIRA;Complementar
13309110;HISTÓRIA (LIC) - D;1986;1307011;INGLES;Complementar
13309110;HISTÓRIA (LIC) - D;1986;1305001;INTRODUCAO A ANTROPOLOGIA;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1303036;INTRODUCAO A ECONOMIA POLITICA;Complementar
13309110;HISTÓRIA (LIC) - D;1986;1305184;INTRODUCAO A POLITICA;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304015;INTRODUCAO A PSICOLOGIA;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1305027;INTRODUCAO A SOCIOLOGIA;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1306018;INTRODUÇÃO AO ESTUDO DA HISTÓRIA;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1304060;JUDO - FEM;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304207;LIBRAS;Complementar
13309110;HISTÓRIA (LIC) - D;1986;1307045;LINGUA PORTUGUESA;Complementar
13309110;HISTÓRIA (LIC) - D;1986;1306023;MET.DO ENS.DE HIST. NO I E IIG;Complementar
13309110;HISTÓRIA (LIC) - D;1986;1306021;MÉTODOS E TÉC. PESQUISA EM HISTÓRIA I;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1306022;MÉTODOS E TÉC. PESQUISA EM HISTÓRIA II;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1305018;PARTIDOS POLITICOS;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1306038;PRAT ENS HIST NA ESC I E II G;Complementar
13309110;HISTÓRIA (LIC) - D;1986;1306001;PRÉ-HISTÓRIA;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1304019;PSIC EDUCACIONAL/APRENDIZAGEM;Complementar
13309110;HISTÓRIA (LIC) - D;1986;1304058;PSICOLOGIA EDUCAC/ADOLESCENCIA;Complementar
13309110;HISTÓRIA (LIC) - D;1986;1304016;PSICOLOGIA SOCIAL;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304113;SOCIOLOGIA DA EDUCAÇÃO;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1306064;TEH (COMPLEMENTACAO DA PRAT. DE ENSINO);Complementar
13309110;HISTÓRIA (LIC) - D;1986;1306066;TEH (HIST. SOCIAL E HIST. CULTURAL);Complementar
13309110;HISTÓRIA (LIC) - D;1986;1306075;TEH (HISTÓRIA DA ÁFRICA);Complementar
13309110;HISTÓRIA (LIC) - D;1986;1306302;TEH (HISTÓRIA DAS RELIGIÕES NO BRASIL);Complementar
13309110;HISTÓRIA (LIC) - D;1986;1306065;",TEH (HISTÓRIA,, MEMÓRIA,, BIOGRAFIA),";Complementar
13309110;HISTÓRIA (LIC) - D;1986;1306055;TEH (INT. AO EST. DA INFORMÁTICA);Complementar
13309110;HISTÓRIA (LIC) - D;1986;1306061;TEH (O IMAGINARIO DA CIDADE MODERNA);Complementar
13309110;HISTÓRIA (LIC) - D;1986;1306059;TEH (TEORIA E MET. NO ENS. DE HISTÓRIA);Complementar
13309110;HISTÓRIA (LIC) - D;1986;1306054;TEH(A ESC NUMA P. COMPARATIVA);Complementar
13309110;HISTÓRIA (LIC) - D;1986;1306297;TEH(AS CAPTURAS DO VOO DAS EMOÇ NA PESQ);Complementar
13309110;HISTÓRIA (LIC) - D;1986;1306062;",TEH(CURRICULO,, HISTORICO E ENSINO),";Complementar
13309110;HISTÓRIA (LIC) - D;1986;1306318;TEH(IMP E CONF URBANOS NO BRASIL CONTEMP;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1306058;TEH(MODERNIDADE BRASILEIRA-ANOS 50);Complementar
13309110;HISTÓRIA (LIC) - D;1986;1306051;TEH(O NASC. CONTRACULTURA EUA);Complementar
13309110;HISTÓRIA (LIC) - D;1986;1306019;TEORIA DA HISTÓRIA;Obrigatoria
13309110;HISTÓRIA (LIC) - D;1986;1305180;TEORIA DO CONHECIMENTO;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1305016;TEORIA POLITICA I;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1305187;TEORIA SOCIOLOGICA I;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304012;VOLEIBOL - MASC/FEM;Optativa
13309110;HISTÓRIA (LIC) - D;1986;1304024;VOLEIBOL - MAS/FEM;Optativa
19309110;HISTÓRIA (LIC) - D (PARFOR);1986;1903049;ATLETISMO - MASC;Optativa
19309110;HISTÓRIA (LIC) - D (PARFOR);1986;1903056;BASQUETE   MASC/FEM;Optativa
19309110;HISTÓRIA (LIC) - D (PARFOR);1986;1903047;BASQUETEBOL - FEM;Optativa
19309110;HISTÓRIA (LIC) - D (PARFOR);1986;1903042;BASQUETEBOL - MASC;Optativa
19309110;HISTÓRIA (LIC) - D (PARFOR);1986;1903015;CIVILIZAÇÃO IBÉRICA;Obrigatoria
19309110;HISTÓRIA (LIC) - D (PARFOR);1986;1903064;CULTURA BRASILEIRA;Optativa
19309110;HISTÓRIA (LIC) - D (PARFOR);1986;1903029;DIDATICA;Complementar
19309110;HISTÓRIA (LIC) - D (PARFOR);1986;1903036;ECONOMIA BRASILEIRA;Optativa
19309110;HISTÓRIA (LIC) - D (PARFOR);1986;1903039;EDUCAÇÃO FÍSICA;Optativa
