COD_CURSO;CURSO;COD_CURRICULO;COD_DISCIPLINA;DISCIPLINA;TIPO;CH;CRED
11105150;F?SICA (BAC) - D;1995;1109051;CALCULO DIFERENCIAL E INTEGRAL III;Obrigat?ia;;
11105150;F?SICA (BAC) - D;1995;1109050;CALCULO DIFERENCIAL E INTEGRAL I;Obrigat?ia;;
11105150;F?SICA (BAC) - D;1995;1109049;ALGEBRA LINEAR I;Obrigat?ia;;
11105150;F?SICA (BAC) - D;1995;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;Obrigat?ia;;
11105150;F?SICA (BAC) - D;1995;1109010;EQUACOES DIFERENCIAIS LINEARES;Obrigat?ia;;
11105150;F?SICA (BAC) - D;1995;1107004;QU?MICA ORG?NICA I;Optativa;;
11105150;F?SICA (BAC) - D;1995;1304009;EDUCA??O F?SICA;Optativa;;
11105150;F?SICA (BAC) - D;1995;1304055;FUTSAL;Optativa;;
11107110;MATEM?TICA (LIC) - D;1990;1107233;TE (TECNOLOGIA DE GAS NATURAL);Optativa;;
11107110;MATEM?TICA (LIC) - D;2008;1304143;POL?TICA DA EDUCA??O;Optativa;60;4
11107110;MATEM?TICA (LIC) - D;2008;1307011;INGLES;Optativa;;
11107110;MATEM?TICA (LIC) - D;2008;1304113;SOCIOLOGIA DA EDUCA??O;Optativa;60;4
11107110;MATEM?TICA (LIC) - D;2008;1301011;MATEM?TICA FINANCEIRA;Optativa;60;4
11107110;MATEM?TICA (LIC) - D;2008;1304058;PSICOLOGIA EDUCAC/ADOLESCENCIA;Optativa;60;4
11107110;MATEM?TICA (LIC) - D;2008;1304063;DIDATICA;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1113019;EXPRESSAO GRAFICA;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109131;CALCULO DIFERENCIAL E INTEGRAL II;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1108081;F?SICA GERAL II;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1305254;ENADE/INGRESSANTE;Complementar;;
11107110;MATEM?TICA (LIC) - D;2008;1305253;ENADE/CONCLUINTE;Complementar;;
11107110;MATEM?TICA (LIC) - D;2008;1114130;INTRODUCAO A ESTATISTICA;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1114129;INTRODUCAO A PROBABILIDADE;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109128;CALCULO DIFERENCIAL E INTEGRAL III;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109023;AN?LISE III;Optativa;;
11107110;MATEM?TICA (LIC) - D;2008;1109022;AN?LISE II;Optativa;;
11107110;MATEM?TICA (LIC) - D;2008;1109021;AN?LISE I;Obrigat?ia;;
11107110;MATEM?TICA (LIC) - D;2008;1109010;EQUACOES DIFERENCIAIS LINEARES;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1114071;MODELOS LINEARES;Optativa;;
11107110;MATEM?TICA (LIC) - D;2008;1114069;INT.AOS PROCESSOS ESTOCASTICOS;Optativa;;
11107110;MATEM?TICA (LIC) - D;2008;1109061;FUNCOES DE UMA VARIAVEL COMPLEXA;Optativa;;
11107110;MATEM?TICA (LIC) - D;2008;1411001;INTRODU??O ? CI?NCIA DA COMPUTA??O;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1108030;F?SICA GERAL I;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109140;PROJETO DE PESQUISA;Optativa;;
11107110;MATEM?TICA (LIC) - D;2008;1109139;L?GICA APLICADA ? MATEM?TICA;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109138;INTRODU??O AOS M?TODOS NUM?RICOS;Optativa;;
11107110;MATEM?TICA (LIC) - D;2008;1109137;FUNDAMENTOS DE MATEM?TICA;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109136;FUNDAMENTOS DA GEOM EUCLIDIANA PLANA;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109135;ESTRUTURAS ALG?BRICAS;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109134;CALCULO AVANCADO;Optativa;;
11107110;MATEM?TICA (LIC) - D;2008;1109177;T?P. ESP. DE HIST?RIA DA MATEM?TICA;Optativa;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109176;MATEM P/ O ENS MEDIO II:UMA ABORD CRITIC;Optativa;60;4
11107110;MATEM?TICA (LIC) - D;2008;1307332;LIBRAS;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109164;LABORATORIO DE ENSINO DE MATEM?TICA;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109163;FUNDAMENTOS DA GEOMETRIA ESPACIAL;Optativa;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109161;MATEM P/ O ENS MEDIO I:UMA ABORD CRITICA;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109160;?LGEBRA I;Optativa;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109178;?LGEBRA II;Optativa;;
11107110;MATEM?TICA (LIC) - D;2008;1109174;ATIVIDADES ACADEMICO-CIENTIF.-CULTURAIS;Complementar;210;14
11107110;MATEM?TICA (LIC) - D;2008;1109173;ESTAGIO SUPERVISIONADO III;Complementar;195;13
11107110;MATEM?TICA (LIC) - D;2008;1109172;ESTAGIO SUPERVISIONADO II;Complementar;105;7
11107110;MATEM?TICA (LIC) - D;2008;1109171;ESTAGIO SUPERVISIONADO I;Complementar;105;7
11107110;MATEM?TICA (LIC) - D;2008;1109166;AN?LISE MATEM?TICA PARA LICENCIATURA;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109165;PR?TICA DE ENSINO DE MATEM?TICA I;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109170;PR?TICA DE ENSINO DE MATEM?TICA IV;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109169;PR?TICA DE ENSINO DE MATEM?TICA III;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109168;PR?TICA DE ENSINO DE MATEM?TICA II;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109167;O COMPUTADOR COMO INSTRUMENTO DE ENSINO;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1304206;METODOLOGIA DO ENSINO DA MATEM?TICA II;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1304205;METODOLOGIA DO ENSINO DA MATEM?TICA I;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1307176;LEITURA E PROD DE TEXTOS ACADEMICOS II;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1307175;LEITURA E PROD DE TEXTOS ACADEMICOS I;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109175;MODELAGEM MATEM?TICA;Optativa;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109126;CALCULO DIFERENCIAL E INTEGRAL I;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109049;ALGEBRA LINEAR I;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109043;INTRODU??O ? HIST?RIA DA MATEM?TICA;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1109034;TOPOLOGIA DOS ESPACOS METRICOS;Optativa;;
11107110;MATEM?TICA (LIC) - D;2008;1109029;INT A GEOMETRIA DIFERENCIAL;Optativa;;
11107110;MATEM?TICA (LIC) - D;2008;1109026;EQUACOES DIFERENCIAIS ORDINARIAS;Optativa;;
11107110;MATEM?TICA (LIC) - D;2008;1108023;F?SICA EXPERIMENTAL I;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1301049;CONTABILIDADE E AN?LISE DE BALAN?O;Optativa;60;4
11107110;MATEM?TICA (LIC) - D;2008;1304019;PSIC EDUCACIONAL/APRENDIZAGEM;Obrigat?ia;60;4
11107110;MATEM?TICA (LIC) - D;2008;1304001;FILOSOFIA DA EDUCA??O;Optativa;60;4
11107110;MATEM?TICA (LIC) - D;2008;1301014;ADMINISTRA??O;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1304143;POL?TICA DA EDUCA??O;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1501037;MEC?NICA DOS FLUIDOS;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1108023;F?SICA EXPERIMENTAL I;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109064;T?PICOS ESPECIAIS DE AN?LISE;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109063;T?PICOS ESPECIAIS DE ?LGEBRA;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109061;FUNCOES DE UMA VARIAVEL COMPLEXA;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1411001;INTRODU??O ? CI?NCIA DA COMPUTA??O;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1108041;ELETROMAGNETISMO II;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1108040;ELETROMAGNETISMO I;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1108039;MEC?NICA CL?SSICA II;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1108038;MEC?NICA CL?SSICA I;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1108030;F?SICA GERAL I;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1114073;TOP. ESPECIAIS DE ESTATISTICA;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1114072;INTRODUCAO A ECONOMETRIA;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1114071;MODELOS LINEARES;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1114070;INT. A TEORIA DA PROBABILIDADE;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1114069;INT.AOS PROCESSOS ESTOCASTICOS;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1114068;INT. ? ESTAT?STICA MATEM?TICA;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1114067;INT. ? AN?LISE DE S?RIES TEMPORAIS;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1114066;PLANEJAMENTO DE EXPERIMENTOS;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109065;TOPICOS ESPECIAIS DE GEOMETRIA;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109166;AN?LISE MATEM?TICA PARA LICENCIATURA;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109165;PR?TICA DE ENSINO DE MATEM?TICA I;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109164;LABORATORIO DE ENSINO DE MATEM?TICA;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109163;FUNDAMENTOS DA GEOMETRIA ESPACIAL;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109161;MATEM P/ O ENS MEDIO I:UMA ABORD CRITICA;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109160;?LGEBRA I;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1108101;F?SICA EXPERIMENTAL II;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1108100;F?SICA GERAL III;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109159;ATIVIDADES ComplementarES FLEXIVEIS;Complementar;120;8
11107150;MATEM?TICA (BAC) - D;2008;1109158;TOPICOS DE PROGRAMACAO;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109157;INTRODUCAO A MODELAGEM GEOMETRICA;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109156;INTRODU??O ? COMPUTA??O GRAFICA;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109155;T?PICOS ESPECIAIS DE MATEM?TICA APLICADA;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109154;ALGORITMOS GEOM?TRICOS;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109153;SIMULACAO DE FLUXO EM MEIOS POROSOS;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109152;NOCOES DE MODEL E VISUAL DE RESERVATORIO;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109151;MET NUM PARA EQUACOES DIF PARCIAIS;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1114150;M?T. ESTAT. APL. A ENG. DE PETR?LEO;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109178;?LGEBRA II;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109173;ESTAGIO SUPERVISIONADO III;Optativa;195;13
11107150;MATEM?TICA (BAC) - D;2008;1109172;ESTAGIO SUPERVISIONADO II;Optativa;105;7
11107150;MATEM?TICA (BAC) - D;2008;1109171;ESTAGIO SUPERVISIONADO I;Optativa;105;7
11107150;MATEM?TICA (BAC) - D;2008;1109170;PR?TICA DE ENSINO DE MATEM?TICA IV;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109169;PR?TICA DE ENSINO DE MATEM?TICA III;Optativa;;
11107150;MATEM?TICA (BAC) - D;2008;1109168;PR?TICA DE ENSINO DE MATEM?TICA II;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109167;O COMPUTADOR COMO INSTRUMENTO DE ENSINO;Optativa;;
11107150;MATEM?TICA (BAC) - D;2008;1304206;METODOLOGIA DO ENSINO DA MATEM?TICA II;Optativa;;
11107150;MATEM?TICA (BAC) - D;2008;1304205;METODOLOGIA DO ENSINO DA MATEM?TICA I;Optativa;;
11107150;MATEM?TICA (BAC) - D;2008;1107254;TE(INTRODUCAO A ENGENHARIA DE POCO);Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109149;EQUACOES DIF PARC APL A SIM DE RES PETR.;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109148;DIF FIN APL AO ESC EM MEIOS POROSOS;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1114147;ANAL MULTIVARIADA APLIC A RESERVATORIOS;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1114146;TOPICOS ESPECIAIS DE PROBABILIDADE;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109145;M?TODOS MATEM?TICOS DA F?SICA;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1114144;CONTROLE ESTATISTICO DE PROCESSOS;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109143;TOPICOS ESPECIAIS DE TOPOLOGIA;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109142;INTRODUCAO A GEOMETRIA NAO EUCLIDIANA;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1307176;LEITURA E PROD DE TEXTOS ACADEMICOS II;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1307175;LEITURA E PROD DE TEXTOS ACADEMICOS I;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109141;TRABALHO DE CONCLUSAO DE CURSO;Complementar;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109140;PROJETO DE PESQUISA;Complementar;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109139;L?GICA APLICADA ? MATEM?TICA;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109138;INTRODU??O AOS M?TODOS NUM?RICOS;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109137;FUNDAMENTOS DE MATEM?TICA;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109136;FUNDAMENTOS DA GEOM EUCLIDIANA PLANA;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109135;ESTRUTURAS ALG?BRICAS;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109134;CALCULO AVANCADO;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109128;CALCULO DIFERENCIAL E INTEGRAL III;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1107233;TE (TECNOLOGIA DE GAS NATURAL);Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109126;CALCULO DIFERENCIAL E INTEGRAL I;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1307150;INGL?S;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1411201;EMPREENDEDORISMO;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1404160;AN?LISE DE SINAIS E SISTEMAS;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1107227;TE (ENGENHARIA DE PO?O);Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1107225;TE (INTRODU??O ? ENGENHARIA DO PETR?LEO);Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1107224;TE(INTRODU??O A ENG DE RESERVATORIOS);Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109176;MATEM P/ O ENS MEDIO II:UMA ABORD CRITIC;Optativa;;
11107150;MATEM?TICA (BAC) - D;2008;1113019;EXPRESSAO GRAFICA;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109131;CALCULO DIFERENCIAL E INTEGRAL II;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1108081;F?SICA GERAL II;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1404181;PROCESSAMENTO DIGITAL DE SINAIS;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1114130;INTRODUCAO A ESTATISTICA;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1114129;INTRODUCAO A PROBABILIDADE;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109056;ALGEBRA LINEAR II;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109049;ALGEBRA LINEAR I;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109043;INTRODU??O ? HIST?RIA DA MATEM?TICA;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109034;TOPOLOGIA DOS ESPACOS METRICOS;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109030;AN?LISE COMPLEXA;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109029;INT A GEOMETRIA DIFERENCIAL;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109026;EQUACOES DIFERENCIAIS ORDINARIAS;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109023;AN?LISE III;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109022;AN?LISE II;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109021;AN?LISE I;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109010;EQUACOES DIFERENCIAIS LINEARES;Obrigat?ia;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109078;INT. A TEORIA DE GALOIS;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109077;INT A TEORIA DA MEDIDA E INTEGRACAO;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109076;INTRODU??O ? AN?LISE FUNCIONAL;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1109075;INT. AS EQUACOES DIFERENCIAIS PARCIAIS;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1501003;METEOROLOGIA BASICA;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1501052;MET ESTATISTICOS CLIMATOLOGIA;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1501035;ELEM. DE ASTRONOMIA E CARTOGRAFIA;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1304058;PSICOLOGIA EDUCAC/ADOLESCENCIA;Optativa;;
11107150;MATEM?TICA (BAC) - D;2008;1304063;DIDATICA;Optativa;;
11107150;MATEM?TICA (BAC) - D;2008;1304113;SOCIOLOGIA DA EDUCA??O;Optativa;60;4
11107150;MATEM?TICA (BAC) - D;2008;1501066;CALCULO DAS OBSERVACOES;Optativa;60;4
11107210;MATEM?TICA (LIC) - N;1990;1107233;TE (TECNOLOGIA DE GAS NATURAL);Optativa;;
11107210;MATEM?TICA (LIC) - N;2008;1304143;POL?TICA DA EDUCA??O;Optativa;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109178;?LGEBRA II;Optativa;;
11107210;MATEM?TICA (LIC) - N;2008;1109168;PR?TICA DE ENSINO DE MATEM?TICA II;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109167;O COMPUTADOR COMO INSTRUMENTO DE ENSINO;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1304206;METODOLOGIA DO ENSINO DA MATEM?TICA II;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1304205;METODOLOGIA DO ENSINO DA MATEM?TICA I;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1307176;LEITURA E PROD DE TEXTOS ACADEMICOS II;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1307175;LEITURA E PROD DE TEXTOS ACADEMICOS I;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109139;L?GICA APLICADA ? MATEM?TICA;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109138;INTRODU??O AOS M?TODOS NUM?RICOS;Optativa;;
11107210;MATEM?TICA (LIC) - N;2008;1109137;FUNDAMENTOS DE MATEM?TICA;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109136;FUNDAMENTOS DA GEOM EUCLIDIANA PLANA;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109135;ESTRUTURAS ALG?BRICAS;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109134;CALCULO AVANCADO;Optativa;;
11107210;MATEM?TICA (LIC) - N;2008;1109177;T?P. ESP. DE HIST?RIA DA MATEM?TICA;Optativa;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109131;CALCULO DIFERENCIAL E INTEGRAL II;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1108081;F?SICA GERAL II;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1305254;ENADE/INGRESSANTE;Complementar;;
11107210;MATEM?TICA (LIC) - N;2008;1305253;ENADE/CONCLUINTE;Complementar;;
11107210;MATEM?TICA (LIC) - N;2008;1114130;INTRODUCAO A ESTATISTICA;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1114129;INTRODUCAO A PROBABILIDADE;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109128;CALCULO DIFERENCIAL E INTEGRAL III;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109126;CALCULO DIFERENCIAL E INTEGRAL I;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109021;AN?LISE I;Obrigat?ia;;
11107210;MATEM?TICA (LIC) - N;2008;1109174;ATIVIDADES ACADEMICO-CIENTIF.-CULTURAIS;Complementar;210;14
11107210;MATEM?TICA (LIC) - N;2008;1109173;ESTAGIO SUPERVISIONADO III;Complementar;195;13
11107210;MATEM?TICA (LIC) - N;2008;1109172;ESTAGIO SUPERVISIONADO II;Complementar;105;7
11107210;MATEM?TICA (LIC) - N;2008;1109171;ESTAGIO SUPERVISIONADO I;Complementar;105;7
11107210;MATEM?TICA (LIC) - N;2008;1109170;PR?TICA DE ENSINO DE MATEM?TICA IV;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109169;PR?TICA DE ENSINO DE MATEM?TICA III;Obrigat?ia;60;41
11107210;MATEM?TICA (LIC) - N;2008;1109176;MATEM P/ O ENS MEDIO II:UMA ABORD CRITIC;Optativa;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109175;MODELAGEM MATEM?TICA;Optativa;60;4
11107210;MATEM?TICA (LIC) - N;2008;1113019;EXPRESSAO GRAFICA;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1307332;LIBRAS;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109166;AN?LISE MATEM?TICA PARA LICENCIATURA;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109165;PR?TICA DE ENSINO DE MATEM?TICA I;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109164;LABORATORIO DE ENSINO DE MATEM?TICA;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109163;FUNDAMENTOS DA GEOMETRIA ESPACIAL;Optativa;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109161;MATEM P/ O ENS MEDIO I:UMA ABORD CRITICA;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109160;?LGEBRA I;Optativa;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109010;EQUACOES DIFERENCIAIS LINEARES;Obrigat?ia;;
11107210;MATEM?TICA (LIC) - N;2008;1114071;MODELOS LINEARES;Optativa;;
11107210;MATEM?TICA (LIC) - N;2008;1114069;INT.AOS PROCESSOS ESTOCASTICOS;Optativa;;
11107210;MATEM?TICA (LIC) - N;2008;1109061;FUNCOES DE UMA VARIAVEL COMPLEXA;Optativa;;
11107210;MATEM?TICA (LIC) - N;2008;1411001;INTRODU??O ? CI?NCIA DA COMPUTA??O;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1108030;F?SICA GERAL I;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1108023;F?SICA EXPERIMENTAL I;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1301049;CONTABILIDADE E AN?LISE DE BALAN?O;Optativa;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109049;ALGEBRA LINEAR I;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109043;INTRODU??O ? HIST?RIA DA MATEM?TICA;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;Obrigat?ia;60;4
11107210;MATEM?TICA (LIC) - N;2008;1109034;TOPOLOGIA DOS ESPACOS METRICOS;Optativa;;
11107210;MATEM?TICA (LIC) - N;2008;1109029;INT A GEOMETRIA DIFERENCIAL;Optativa;;
11107210;MATEM?TICA (LIC) - N;2008;1109026;EQUACOES DIFERENCIAIS ORDINARIAS;Optativa;;
11107210;MATEM?TICA (LIC) - N;2008;1109023;AN?LISE III;Optativa;;
11107210;MATEM?TICA (LIC) - N;2008;1109022;AN?LISE II;Optativa;;
11107210;MATEM?TICA (LIC) - N;2008;1304019;PSIC EDUCACIONAL/APRENDIZAGEM;Obrigat?ia;60;4
